continente;cod_continente;pais;cod_pais;uf;cod_uf;via;cod_via;ano;mes;cod_mes;chegadas
África;1;Egito;60;Ceará;6;Aérea;1;2021;julho;7;0
África;1;Egito;60;Ceará;6;Aérea;1;2021;agosto;8;0
África;1;Egito;60;Ceará;6;Aérea;1;2021;setembro;9;0
África;1;Egito;60;Ceará;6;Aérea;1;2021;outubro;10;0
África;1;Egito;60;Ceará;6;Aérea;1;2021;novembro;11;0
África;1;Egito;60;Ceará;6;Aérea;1;2021;dezembro;12;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;janeiro;1;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;fevereiro;2;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;março;3;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;abril;4;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;maio;5;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;junho;6;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;julho;7;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;agosto;8;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;setembro;9;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;outubro;10;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;novembro;11;0
África;1;Gana;77;Ceará;6;Aérea;1;2021;dezembro;12;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;janeiro;1;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;fevereiro;2;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;março;3;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;abril;4;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;maio;5;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;junho;6;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;julho;7;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;agosto;8;1
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;setembro;9;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;outubro;10;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;novembro;11;0
África;1;Marrocos;143;Ceará;6;Aérea;1;2021;dezembro;12;2
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;janeiro;1;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;fevereiro;2;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;março;3;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;abril;4;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;maio;5;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;junho;6;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;julho;7;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;agosto;8;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;setembro;9;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;outubro;10;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;novembro;11;0
África;1;Moçambique;151;Ceará;6;Aérea;1;2021;dezembro;12;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;janeiro;1;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;fevereiro;2;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;março;3;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;abril;4;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;maio;5;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;junho;6;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;julho;7;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;agosto;8;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;setembro;9;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;outubro;10;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;novembro;11;0
África;1;Nigéria;162;Ceará;6;Aérea;1;2021;dezembro;12;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;janeiro;1;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;fevereiro;2;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;março;3;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;abril;4;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;maio;5;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;junho;6;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;julho;7;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;agosto;8;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;setembro;9;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;outubro;10;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;novembro;11;0
África;1;Quênia;180;Ceará;6;Aérea;1;2021;dezembro;12;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;janeiro;1;1
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;fevereiro;2;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;março;3;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;abril;4;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;maio;5;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;junho;6;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;julho;7;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;agosto;8;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;setembro;9;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;outubro;10;0
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;novembro;11;2
África;1;Tunísia;228;Ceará;6;Aérea;1;2021;dezembro;12;1
África;1;Outros países;998;Ceará;6;Aérea;1;2021;janeiro;1;0
África;1;Outros países;998;Ceará;6;Aérea;1;2021;fevereiro;2;0
África;1;Outros países;998;Ceará;6;Aérea;1;2021;março;3;0
África;1;Outros países;998;Ceará;6;Aérea;1;2021;abril;4;0
África;1;Outros países;998;Ceará;6;Aérea;1;2021;maio;5;2
África;1;Outros países;998;Ceará;6;Aérea;1;2021;junho;6;0
África;1;Outros países;998;Ceará;6;Aérea;1;2021;julho;7;0
África;1;Outros países;998;Ceará;6;Aérea;1;2021;agosto;8;1
África;1;Outros países;998;Ceará;6;Aérea;1;2021;setembro;9;0
África;1;Outros países;998;Ceará;6;Aérea;1;2021;outubro;10;0
África;1;Outros países;998;Ceará;6;Aérea;1;2021;novembro;11;3
África;1;Outros países;998;Ceará;6;Aérea;1;2021;dezembro;12;3
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;Costa Rica;53;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;novembro;11;1
América Central e Caribe;2;Cuba;55;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;El Salvador;61;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;Guatemala;84;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;Haiti;91;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;setembro;9;1
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;Honduras;93;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;Nicarágua;160;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;Panamá;170;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;julho;7;1
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;novembro;11;1
América Central e Caribe;2;República Dominicana;186;Ceará;6;Aérea;1;2021;dezembro;12;1
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;agosto;8;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;setembro;9;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;Trinidad e Tobago;227;Ceará;6;Aérea;1;2021;dezembro;12;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;janeiro;1;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;fevereiro;2;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;março;3;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;abril;4;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;maio;5;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;junho;6;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;julho;7;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;agosto;8;4
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;setembro;9;1
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;outubro;10;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;novembro;11;0
América Central e Caribe;2;Outros países;998;Ceará;6;Aérea;1;2021;dezembro;12;0
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;janeiro;1;0
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;fevereiro;2;2
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;março;3;0
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;abril;4;0
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;maio;5;0
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;junho;6;0
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;julho;7;1
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;agosto;8;1
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;setembro;9;0
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;outubro;10;8
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;novembro;11;5
América do Norte;3;Canadá;38;Ceará;6;Aérea;1;2021;dezembro;12;4
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;janeiro;1;2
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;março;3;0
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;abril;4;0
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;maio;5;0
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;junho;6;16
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;julho;7;9
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;agosto;8;5
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;setembro;9;1
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;outubro;10;6
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;novembro;11;4
América do Norte;3;Estados Unidos;68;Ceará;6;Aérea;1;2021;dezembro;12;20
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;janeiro;1;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;março;3;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;abril;4;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;maio;5;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;junho;6;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;julho;7;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;agosto;8;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;setembro;9;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;outubro;10;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;novembro;11;0
América do Norte;3;México;148;Ceará;6;Aérea;1;2021;dezembro;12;0
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;janeiro;1;2
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;março;3;0
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;abril;4;5
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;maio;5;56
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;junho;6;1
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;julho;7;0
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;agosto;8;5
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;setembro;9;5
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;outubro;10;11
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;novembro;11;9
América do Sul;4;Argentina;11;Ceará;6;Aérea;1;2021;dezembro;12;3
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;janeiro;1;0
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;março;3;0
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;abril;4;30
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;maio;5;32
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;junho;6;0
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;julho;7;0
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;agosto;8;0
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;setembro;9;0
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;outubro;10;1
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;novembro;11;0
América do Sul;4;Bolívia;26;Ceará;6;Aérea;1;2021;dezembro;12;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;janeiro;1;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;março;3;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;abril;4;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;maio;5;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;junho;6;1
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;julho;7;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;agosto;8;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;setembro;9;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;outubro;10;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;novembro;11;0
América do Sul;4;Chile;42;Ceará;6;Aérea;1;2021;dezembro;12;0
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;janeiro;1;1
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;março;3;0
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;abril;4;5
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;maio;5;0
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;junho;6;0
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;julho;7;0
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;agosto;8;0
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;setembro;9;2
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;outubro;10;1
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;novembro;11;2
América do Sul;4;Colômbia;48;Ceará;6;Aérea;1;2021;dezembro;12;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;janeiro;1;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;março;3;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;abril;4;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;maio;5;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;junho;6;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;julho;7;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;agosto;8;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;setembro;9;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;outubro;10;0
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;novembro;11;1
América do Sul;4;Equador;63;Ceará;6;Aérea;1;2021;dezembro;12;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;janeiro;1;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;março;3;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;abril;4;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;maio;5;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;junho;6;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;julho;7;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;agosto;8;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;setembro;9;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;outubro;10;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;novembro;11;0
América do Sul;4;Guiana;86;Ceará;6;Aérea;1;2021;dezembro;12;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;janeiro;1;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;fevereiro;2;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;março;3;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;abril;4;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;maio;5;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;junho;6;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;julho;7;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;agosto;8;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;setembro;9;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;outubro;10;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;novembro;11;0
América do Sul;4;Guiana Francesa;87;Ceará;6;Aérea;1;2021;dezembro;12;0
América do Sul;4;Paraguai;173;Ceará;6;Aérea;1;2021;janeiro;1;0
