ano,muni,uf,regiao,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
1991,NOVA ESPERANÇA DO PIRIÁ,PA,Norte,0.229,0.048,0.575,0.435,59.52,119.58,0.38,6281,-2.269,-46.966
1991,NOVA IPIXUNA,PA,Norte,0.238,0.048,0.609,0.464,61.54,143.98,0.51,7424,-4.921,-49.077
1991,NOVA TIMBOTEUA,PA,Norte,0.361,0.172,0.577,0.476,59.64,154.32,0.54,9235,-1.206,-47.386
1991,NOVO PROGRESSO,PA,Norte,0.377,0.121,0.727,0.611,68.63,357.61,0.52,4277,-7.147,-55.382
1991,NOVO REPARTIMENTO,PA,Norte,0.222,0.043,0.571,0.444,59.27,126.77,0.52,30648,-4.331,-49.796
1991,ÓBIDOS,PA,Norte,0.347,0.14,0.625,0.479,62.49,157.66,0.51,41390,-1.918,-55.518
1991,OEIRAS DO PARÁ,PA,Norte,0.268,0.063,0.643,0.476,63.58,154.44,0.48,18591,-2.003,-49.854
1991,ORIXIMINÁ,PA,Norte,0.39,0.184,0.61,0.53,61.6,217.15,0.59,39638,-1.766,-55.866
1991,OURÉM,PA,Norte,0.332,0.133,0.612,0.451,61.71,132.73,0.48,13212,-1.548,-47.119
1991,OURILÂNDIA DO NORTE,PA,Norte,0.309,0.085,0.623,0.555,62.4,252.32,0.56,16345,-6.755,-51.084
1991,PACAJÁ,PA,Norte,0.257,0.066,0.597,0.431,60.81,116.96,0.66,24078,-3.838,-50.638
1991,PALESTINA DO PARÁ,PA,Norte,0.295,0.101,0.613,0.415,61.8,105.73,0.43,5193,-5.742,-48.317
1991,PARAGOMINAS,PA,Norte,0.336,0.117,0.591,0.549,60.47,243.91,0.54,59498,-2.995,-47.353
1991,PARAUAPEBAS,PA,Norte,0.439,0.199,0.678,0.626,65.69,392.48,0.59,34870,-6.068,-49.902
1991,PAU D'ARCO,PA,Norte,0.23,0.04,0.632,0.479,62.93,157.61,0.51,5017,-7.833,-50.044
1991,PEIXE-BOI,PA,Norte,0.337,0.152,0.569,0.442,59.11,125.36,0.53,5918,-1.192,-47.314
1991,PIÇARRA,PA,Norte,0.208,0.034,0.632,0.421,62.93,110.13,0.41,13802,-6.438,-48.872
1991,PLACAS,PA,Norte,0.276,0.062,0.651,0.522,64.05,205.56,0.73,10959,-3.868,-54.22
1991,PONTA DE PEDRAS,PA,Norte,0.335,0.124,0.656,0.461,64.35,141.27,0.46,16280,-1.39,-48.871
1991,PORTEL,PA,Norte,0.272,0.069,0.636,0.461,63.17,141.03,0.48,28677,-1.936,-50.821
1991,PORTO DE MOZ,PA,Norte,0.218,0.034,0.651,0.469,64.05,148.43,0.53,14159,-1.748,-52.238
1991,PRAINHA,PA,Norte,0.245,0.056,0.604,0.436,61.26,120.38,0.43,25090,-1.8,-53.48
1991,PRIMAVERA,PA,Norte,0.248,0.07,0.592,0.37,60.51,80.11,0.59,7627,-0.943,-47.116
1991,QUATIPURU,PA,Norte,0.27,0.082,0.56,0.431,58.6,116.97,0.63,7683,-0.901,-47.006
1991,REDENÇÃO,PA,Norte,0.374,0.132,0.693,0.573,66.57,282.85,0.56,49107,-8.029,-50.031
1991,RIO MARIA,PA,Norte,0.295,0.076,0.632,0.536,62.93,225.04,0.59,25542,-7.311,-50.048
1991,RONDON DO PARÁ,PA,Norte,0.392,0.166,0.637,0.569,63.23,276.13,0.54,31231,-4.776,-48.067
1991,RURÓPOLIS,PA,Norte,0.257,0.074,0.547,0.418,57.84,107.83,0.56,18725,-4.096,-54.91
1991,SALINÓPOLIS,PA,Norte,0.399,0.194,0.673,0.486,65.36,165.12,0.47,22289,-0.629,-47.356
1991,SALVATERRA,PA,Norte,0.391,0.171,0.677,0.515,65.6,197.8,0.53,11666,-0.753,-48.517
1991,SANTA BÁRBARA DO PARÁ,PA,Norte,0.369,0.183,0.604,0.455,61.25,135.97,0.49,8140,-1.224,-48.294
1991,SANTA CRUZ DO ARARI,PA,Norte,0.3,0.098,0.583,0.472,59.98,151.32,0.56,4585,-0.664,-49.163
1991,SANTA ISABEL DO PARÁ,PA,Norte,0.447,0.255,0.652,0.539,64.1,229.04,0.57,32611,-1.299,-48.161
1991,SANTA LUZIA DO PARÁ,PA,Norte,0.274,0.084,0.582,0.419,59.94,108.81,0.44,18627,-1.517,-46.942
1991,SANTA MARIA DAS BARREIRAS,PA,Norte,0.327,0.101,0.639,0.543,63.36,234.14,0.64,6621,-8.855,-49.722
1991,SANTA MARIA DO PARÁ,PA,Norte,0.368,0.146,0.61,0.559,61.6,259.86,0.65,17295,-1.352,-47.576
1991,SANTANA DO ARAGUAIA,PA,Norte,0.331,0.111,0.639,0.513,63.36,194.84,0.64,14371,-9.505,-50.625
1991,SANTARÉM,PA,Norte,0.421,0.222,0.643,0.521,63.58,204.43,0.56,238374,-2.443,-54.708
1991,SANTARÉM NOVO,PA,Norte,0.337,0.143,0.563,0.474,58.8,152.59,0.59,4431,-0.929,-47.397
1991,SANTO ANTÔNIO DO TAUÁ,PA,Norte,0.365,0.173,0.609,0.463,61.54,142.25,0.54,15929,-1.152,-48.129
1991,SÃO CAETANO DE ODIVELAS,PA,Norte,0.337,0.122,0.669,0.468,65.15,146.96,0.41,15109,-0.75,-48.02
1991,SÃO DOMINGOS DO ARAGUAIA,PA,Norte,0.285,0.08,0.634,0.458,63.05,138.36,0.54,14125,-5.538,-48.733
1991,SÃO DOMINGOS DO CAPIM,PA,Norte,0.33,0.11,0.645,0.506,63.68,186.02,0.54,19558,-1.675,-47.775
1991,SÃO FÉLIX DO XINGU,PA,Norte,0.315,0.09,0.623,0.557,62.38,256.58,0.55,21334,-6.645,-51.995
1991,SÃO FRANCISCO DO PARÁ,PA,Norte,0.371,0.16,0.61,0.525,61.6,209.85,0.55,11619,-1.169,-47.795
1991,SÃO GERALDO DO ARAGUAIA,PA,Norte,0.256,0.059,0.633,0.448,62.98,130.32,0.51,22491,-6.401,-48.555
1991,SÃO JOÃO DA PONTA,PA,Norte,0.282,0.081,0.643,0.432,63.6,117.39,0.38,5449,-0.85,-47.92
1991,SÃO JOÃO DE PIRABAS,PA,Norte,0.306,0.104,0.611,0.449,61.65,131.04,0.52,15504,-0.769,-47.174
1991,SÃO JOÃO DO ARAGUAIA,PA,Norte,0.233,0.048,0.547,0.48,57.84,158.18,0.55,5013,-5.358,-48.791
1991,SÃO MIGUEL DO GUAMÁ,PA,Norte,0.322,0.114,0.583,0.501,59.95,180.21,0.5,32188,-1.627,-47.483
1991,SÃO SEBASTIÃO DA BOA VISTA,PA,Norte,0.288,0.081,0.644,0.456,63.66,136.21,0.4,14763,-1.718,-49.541
1991,SAPUCAIA,PA,Norte,0.311,0.079,0.693,0.551,66.57,247.27,0.56,5020,-6.947,-49.682
1991,SENADOR JOSÉ PORFÍRIO,PA,Norte,0.253,0.052,0.636,0.487,63.14,165.69,0.66,11019,-2.591,-51.954
1991,SOURE,PA,Norte,0.427,0.221,0.669,0.527,65.15,212,0.64,16659,-0.717,-48.523
1991,TAILÂNDIA,PA,Norte,0.34,0.101,0.664,0.587,64.83,308.53,0.62,17422,-2.947,-48.953
1991,TERRA ALTA,PA,Norte,0.266,0.077,0.622,0.395,62.29,93.69,0.49,5187,-1.038,-47.908
1991,TERRA SANTA,PA,Norte,0.334,0.141,0.609,0.432,61.54,117.85,0.49,9830,-2.104,-56.487
1991,TOMÉ-AÇU,PA,Norte,0.347,0.141,0.591,0.502,60.47,181.83,0.54,40609,-2.419,-48.152
1991,TRACUATEUA,PA,Norte,0.25,0.064,0.563,0.434,58.8,119.46,0.51,16929,-1.072,-46.897
1991,TRAIRÃO,PA,Norte,0.271,0.067,0.634,0.471,63.05,149.85,0.56,8090,-4.574,-55.944
1991,TUCUMÃ,PA,Norte,0.305,0.08,0.623,0.57,62.38,276.98,0.57,28897,-6.748,-51.161
1991,TUCURUÍ,PA,Norte,0.421,0.201,0.664,0.558,64.83,257.52,0.57,53492,-3.768,-49.673
1991,ULIANÓPOLIS,PA,Norte,0.277,0.062,0.576,0.595,59.53,325.08,0.63,6428,-3.756,-47.501
1991,URUARÁ,PA,Norte,0.298,0.081,0.636,0.514,63.14,195.4,0.54,24908,-3.718,-53.737
1991,VIGIA,PA,Norte,0.372,0.161,0.664,0.483,64.83,161.42,0.51,36752,-0.858,-48.142
1991,VISEU,PA,Norte,0.237,0.057,0.575,0.404,59.52,99.07,0.46,45574,-1.197,-46.14
1991,VITÓRIA DO XINGU,PA,Norte,0.262,0.064,0.618,0.456,62.06,136.63,0.53,11808,-2.88,-52.01
1991,XINGUARA,PA,Norte,0.374,0.123,0.696,0.61,66.78,355.5,0.64,42199,-7.095,-49.946
1991,SERRA DO NAVIO,AP,Norte,0.416,0.186,0.671,0.578,65.23,292.45,0.55,1590,0.896,-52.002
1991,AMAPÁ,AP,Norte,0.391,0.16,0.698,0.535,66.88,223.63,0.61,6478,2.053,-50.793
1991,PEDRA BRANCA DO AMAPARI,AP,Norte,0.235,0.053,0.585,0.42,60.08,109.46,0.61,1293,0.778,-51.944
1991,CALÇOENE,AP,Norte,0.342,0.125,0.57,0.562,59.22,264.85,0.71,4189,2.498,-50.949
1991,CUTIAS,AP,Norte,0.161,0.015,0.633,0.442,63,125.22,0.4,3838,0.986,-50.802
1991,FERREIRA GOMES,AP,Norte,0.32,0.095,0.701,0.492,67.07,171.07,0.56,1893,0.858,-51.18
1991,ITAUBAL,AP,Norte,0.268,0.065,0.584,0.505,60.01,184.83,0.48,896,-0.596,-50.671
1991,LARANJAL DO JARI,AP,Norte,0.349,0.109,0.649,0.599,63.93,331.72,0.55,15994,-0.842,-52.516
1991,MACAPÁ,AP,Norte,0.525,0.322,0.69,0.653,66.39,464.14,0.55,163114,0.039,-51.066
1991,MAZAGÃO,AP,Norte,0.319,0.103,0.649,0.484,63.93,162.67,0.52,8297,-0.115,-51.289
1991,OIAPOQUE,AP,Norte,0.388,0.147,0.662,0.599,64.74,333.21,0.56,7351,3.843,-51.835
1991,PORTO GRANDE,AP,Norte,0.407,0.183,0.649,0.567,63.93,273.29,0.54,5634,0.713,-51.413
1991,PRACUÚBA,AP,Norte,0.203,0.039,0.57,0.378,59.22,84.07,0.4,1560,1.743,-50.791
1991,SANTANA,AP,Norte,0.426,0.203,0.662,0.575,64.74,287.03,0.58,50600,-0.058,-51.182
1991,TARTARUGALZINHO,AP,Norte,0.311,0.092,0.633,0.519,63,202.56,0.65,3453,1.506,-50.912
1991,VITÓRIA DO JARI,AP,Norte,0.336,0.134,0.57,0.495,59.22,174.35,0.53,4419,-0.938,-52.424
1991,ABREULÂNDIA,TO,Norte,0.215,0.039,0.604,0.42,61.22,109.42,0.45,1959,-9.621,-49.151
1991,AGUIARNÓPOLIS,TO,Norte,0.295,0.097,0.55,0.48,58.02,158.75,0.45,2502,-6.563,-47.466
1991,ALIANÇA DO TOCANTINS,TO,Norte,0.38,0.17,0.632,0.511,62.91,192.3,0.51,5864,-11.306,-48.936
1991,ALMAS,TO,Norte,0.263,0.076,0.559,0.428,58.54,114.97,0.61,7472,-11.574,-47.17
1991,ALVORADA,TO,Norte,0.471,0.256,0.641,0.636,63.48,417.88,0.63,7320,-12.48,-49.125
1991,ANANÁS,TO,Norte,0.295,0.096,0.585,0.457,60.07,137.47,0.58,7819,-6.366,-48.073
1991,ANGICO,TO,Norte,0.235,0.061,0.562,0.379,58.72,84.69,0.41,3090,-6.39,-47.865
1991,APARECIDA DO RIO NEGRO,TO,Norte,0.373,0.174,0.612,0.487,61.71,165.55,0.56,3114,-9.952,-47.972
1991,ARAGOMINAS,TO,Norte,0.32,0.115,0.604,0.47,61.25,149.08,0.42,3789,-7.162,-48.528
1991,ARAGUACEMA,TO,Norte,0.32,0.104,0.628,0.502,62.67,181.99,0.56,4442,-8.804,-49.556
1991,ARAGUAÇU,TO,Norte,0.332,0.118,0.571,0.542,59.23,232.83,0.54,9646,-12.931,-49.826
1991,ARAGUAÍNA,TO,Norte,0.451,0.23,0.647,0.616,63.84,369.9,0.62,87783,-7.191,-48.207
1991,ARAGUANÃ,TO,Norte,0.28,0.083,0.609,0.436,61.51,120.26,0.42,1981,-6.581,-48.644
1991,ARAGUATINS,TO,Norte,0.301,0.11,0.541,0.457,57.46,137.72,0.6,22058,-5.651,-48.124
1991,ARAPOEMA,TO,Norte,0.318,0.106,0.586,0.517,60.16,199.39,0.5,7542,-7.658,-49.064
1991,ARRAIAS,TO,Norte,0.338,0.123,0.593,0.529,60.56,214.65,0.63,10543,-12.931,-46.938
1991,AUGUSTINÓPOLIS,TO,Norte,0.297,0.105,0.517,0.483,56,161.12,0.58,10075,-5.466,-47.888
1991,AURORA DO TOCANTINS,TO,Norte,0.355,0.164,0.588,0.463,60.28,142.72,0.52,3509,-12.713,-46.408
1991,AXIXÁ DO TOCANTINS,TO,Norte,0.261,0.093,0.49,0.391,54.42,91.21,0.49,9249,-5.617,-47.769
1991,BABAÇULÂNDIA,TO,Norte,0.265,0.084,0.523,0.424,56.38,112.1,0.49,9239,-7.205,-47.757
1991,BANDEIRANTES DO TOCANTINS,TO,Norte,0.282,0.067,0.642,0.524,63.49,209.03,0.5,2491,-7.756,-48.584
1991,BARRA DO OURO,TO,Norte,0.17,0.022,0.565,0.396,58.9,94.29,0.46,3136,-7.689,-47.683
1991,BARROLÂNDIA,TO,Norte,0.331,0.116,0.64,0.49,63.38,168.57,0.53,5259,-9.836,-48.725
1991,BERNARDO SAYÃO,TO,Norte,0.335,0.133,0.607,0.464,61.44,143.3,0.58,4285,-7.874,-48.888
1991,BOM JESUS DO TOCANTINS,TO,Norte,0.24,0.061,0.593,0.38,60.56,85.11,0.42,2939,-8.965,-48.166
1991,BRASILÂNDIA DO TOCANTINS,TO,Norte,0.297,0.086,0.62,0.491,62.2,170.04,0.49,2068,-8.388,-48.481
1991,BREJINHO DE NAZARÉ,TO,Norte,0.346,0.156,0.566,0.468,58.94,147.55,0.56,5189,-11,-48.566
1991,BURITI DO TOCANTINS,TO,Norte,0.269,0.099,0.486,0.405,54.14,99.71,0.55,6659,-5.316,-48.229
1991,CACHOEIRINHA,TO,Norte,0.314,0.153,0.523,0.387,56.38,89.16,0.28,1413,-6.122,-47.922
1991,CAMPOS LINDOS,TO,Norte,0.138,0.01,0.553,0.48,58.16,158.54,0.56,3466,-7.994,-46.868
1991,CARIRI DO TOCANTINS,TO,Norte,0.292,0.078,0.64,0.5,63.38,179.11,0.5,3861,-11.891,-49.161
1991,CARMOLÂNDIA,TO,Norte,0.239,0.051,0.586,0.458,60.16,138.36,0.39,1636,-7.033,-48.396
1991,CARRASCO BONITO,TO,Norte,0.152,0.027,0.481,0.268,53.86,42.39,0.48,1629,-5.322,-48.035
1991,CASEARA,TO,Norte,0.374,0.161,0.628,0.516,62.67,198.86,0.59,2481,-9.278,-49.956
1991,CENTENÁRIO,TO,Norte,0.209,0.044,0.565,0.369,58.9,79.73,0.33,1399,-8.951,-47.336
1991,CHAPADA DE AREIA,TO,Norte,0.24,0.055,0.606,0.414,61.37,105.1,0.36,1390,-10.144,-49.14
1991,CHAPADA DA NATIVIDADE,TO,Norte,0.239,0.056,0.597,0.406,60.79,99.98,0.39,2533,-11.617,-47.751
1991,COLINAS DO TOCANTINS,TO,Norte,0.418,0.191,0.647,0.591,63.84,316.38,0.61,20664,-8.059,-48.475
1991,COMBINADO,TO,Norte,0.341,0.141,0.586,0.479,60.16,157.9,0.57,4737,-12.792,-46.539
1991,CONCEIÇÃO DO TOCANTINS,TO,Norte,0.31,0.112,0.593,0.447,60.56,129.39,0.5,4428,-12.219,-47.298
1991,COUTO MAGALHÃES,TO,Norte,0.274,0.081,0.519,0.489,56.14,168.14,0.56,4230,-8.284,-49.247
1991,CRISTALÂNDIA,TO,Norte,0.431,0.21,0.641,0.594,63.48,323.02,0.64,6721,-10.6,-49.193
1991,CRIXÁS DO TOCANTINS,TO,Norte,0.316,0.109,0.637,0.455,63.24,136,0.43,1081,-11.1,-48.919
1991,DARCINÓPOLIS,TO,Norte,0.208,0.041,0.524,0.418,56.41,107.54,0.46,3681,-6.713,-47.76
1991,DIANÓPOLIS,TO,Norte,0.385,0.174,0.588,0.558,60.28,257.55,0.54,12648,-11.628,-46.821
1991,DIVINÓPOLIS DO TOCANTINS,TO,Norte,0.34,0.141,0.571,0.488,59.23,166.45,0.56,5088,-9.8,-49.214
1991,DOIS IRMÃOS DO TOCANTINS,TO,Norte,0.27,0.078,0.566,0.445,58.94,127.51,0.53,8572,-9.258,-49.064
1991,DUERÉ,TO,Norte,0.319,0.104,0.641,0.487,63.48,165.41,0.5,3950,-11.344,-49.271
1991,ESPERANTINA,TO,Norte,0.189,0.039,0.486,0.357,54.14,73.58,0.5,4849,-5.343,-48.511
1991,FÁTIMA,TO,Norte,0.412,0.229,0.591,0.515,60.43,197.13,0.55,3674,-10.761,-48.907
1991,FIGUEIRÓPOLIS,TO,Norte,0.393,0.18,0.658,0.514,64.45,196.39,0.52,5936,-12.131,-49.174
1991,FILADÉLFIA,TO,Norte,0.327,0.115,0.637,0.478,63.24,156.74,0.63,6231,-7.336,-47.49
1991,FORMOSO DO ARAGUAIA,TO,Norte,0.311,0.1,0.578,0.518,59.68,200.56,0.56,16381,-11.797,-49.529
1991,FORTALEZA DO TABOCÃO,TO,Norte,0.264,0.065,0.64,0.444,63.38,127.15,0.53,2713,-9.057,-48.519
1991,GOIANORTE,TO,Norte,0.309,0.107,0.537,0.511,57.19,192.04,0.64,4657,-8.776,-48.932
1991,GOIATINS,TO,Norte,0.264,0.076,0.553,0.438,58.16,122.32,0.54,11062,-7.71,-47.314
1991,GUARAÍ,TO,Norte,0.417,0.215,0.588,0.573,60.28,283.61,0.56,18202,-8.834,-48.51
1991,GURUPI,TO,Norte,0.497,0.281,0.658,0.662,64.45,491.98,0.62,52287,-11.729,-49.069
1991,IPUEIRAS,TO,Norte,0.16,0.016,0.607,0.424,61.44,112.03,0.44,1414,-11.239,-48.463
1991,ITACAJÁ,TO,Norte,0.311,0.111,0.613,0.44,61.78,123.58,0.53,7436,-8.392,-47.768
1991,ITAGUATINS,TO,Norte,0.258,0.076,0.519,0.433,56.14,118.62,0.56,5495,-5.768,-47.481
1991,ITAPIRATINS,TO,Norte,0.258,0.071,0.594,0.406,60.63,100.14,0.46,2190,-8.384,-48.111
1991,ITAPORÃ DO TOCANTINS,TO,Norte,0.35,0.134,0.666,0.481,64.96,159.11,0.41,3198,-8.571,-48.689
1991,JAÚ DO TOCANTINS,TO,Norte,0.311,0.091,0.649,0.508,63.93,188.22,0.49,3395,-12.654,-48.594
1991,JUARINA,TO,Norte,0.177,0.024,0.565,0.407,58.9,100.88,0.43,2135,-8.119,-49.065
1991,LAGOA DA CONFUSÃO,TO,Norte,0.332,0.14,0.541,0.484,57.46,162.85,0.49,3490,-10.794,-49.624
1991,LAGOA DO TOCANTINS,TO,Norte,0.224,0.062,0.515,0.352,55.9,71.62,0.48,2630,-10.378,-47.551
1991,LAJEADO,TO,Norte,0.403,0.199,0.64,0.513,63.39,195.04,0.72,962,-9.751,-48.358
1991,LAVANDEIRA,TO,Norte,0.305,0.129,0.537,0.41,57.19,102.79,0.43,1056,-12.789,-46.506
1991,LIZARDA,TO,Norte,0.306,0.108,0.565,0.469,58.9,147.73,0.53,3480,-9.594,-46.673
1991,LUZINÓPOLIS,TO,Norte,0.28,0.112,0.487,0.401,54.24,97.17,0.34,832,-6.182,-47.856
1991,MARIANÓPOLIS DO TOCANTINS,TO,Norte,0.321,0.135,0.541,0.454,57.46,134.91,0.55,2101,-9.796,-49.654
1991,MATEIROS,TO,Norte,0.147,0.014,0.649,0.347,63.93,69.46,0.44,1319,-10.548,-46.421
1991,MAURILÂNDIA DO TOCANTINS,TO,Norte,0.195,0.029,0.578,0.44,59.68,123.63,0.4,1880,-5.953,-47.506
1991,MIRACEMA DO TOCANTINS,TO,Norte,0.46,0.217,0.666,0.672,64.96,524.73,0.69,17951,-9.567,-48.392
1991,MIRANORTE,TO,Norte,0.432,0.228,0.583,0.606,59.98,347.35,0.65,10026,-9.529,-48.59
1991,MONTE DO CARMO,TO,Norte,0.302,0.104,0.55,0.482,58.02,160.96,0.53,6090,-10.763,-48.109
1991,MONTE SANTO DO TOCANTINS,TO,Norte,0.153,0.013,0.578,0.48,59.68,159.09,0.62,1526,-10.004,-48.995
1991,PALMEIRAS DO TOCANTINS,TO,Norte,0.169,0.022,0.541,0.406,57.46,100.02,0.39,2973,-6.613,-47.546
1991,MURICILÂNDIA,TO,Norte,0.331,0.139,0.523,0.5,56.38,179.32,0.51,2664,-7.147,-48.611
1991,NATIVIDADE,TO,Norte,0.336,0.126,0.594,0.507,60.63,187.5,0.59,7778,-11.71,-47.723
1991,NAZARÉ,TO,Norte,0.295,0.104,0.585,0.421,60.07,110.07,0.57,3768,-6.372,-47.664
1991,NOVA OLINDA,TO,Norte,0.326,0.128,0.537,0.503,57.19,183.38,0.55,8100,-7.632,-48.423
1991,NOVA ROSALÂNDIA,TO,Norte,0.388,0.179,0.629,0.519,62.71,202.2,0.48,2580,-10.567,-48.914
1991,NOVO ACORDO,TO,Norte,0.329,0.126,0.618,0.457,62.1,137.51,0.64,2259,-9.963,-47.677
1991,NOVO ALEGRE,TO,Norte,0.41,0.242,0.566,0.504,58.94,184.7,0.72,1743,-12.931,-46.574
1991,NOVO JARDIM,TO,Norte,0.235,0.056,0.597,0.389,60.79,90.14,0.43,1327,-11.824,-46.628
1991,OLIVEIRA DE FÁTIMA,TO,Norte,0.34,0.148,0.559,0.476,58.54,154.63,0.62,1018,-10.708,-48.907
1991,PALMEIRANTE,TO,Norte,0.205,0.038,0.566,0.403,58.94,98.16,0.42,3420,-7.86,-47.926
1991,PALMEIRÓPOLIS,TO,Norte,0.412,0.183,0.642,0.594,63.49,322.18,0.61,7985,-13.044,-48.402
1991,PARAÍSO DO TOCANTINS,TO,Norte,0.488,0.258,0.66,0.681,64.61,555.09,0.62,26755,-10.176,-48.867
1991,PARANÃ,TO,Norte,0.267,0.066,0.606,0.475,61.37,153.38,0.55,9606,-12.615,-47.883
1991,PAU D'ARCO,TO,Norte,0.281,0.067,0.642,0.518,63.49,200.32,0.47,3800,-7.54,-49.372
1991,PEDRO AFONSO,TO,Norte,0.421,0.204,0.64,0.572,63.39,280.3,0.57,7933,-8.968,-48.175
1991,PEIXE,TO,Norte,0.32,0.11,0.632,0.473,62.91,151.58,0.57,8345,-12.025,-48.539
1991,PEQUIZEIRO,TO,Norte,0.344,0.135,0.618,0.486,62.05,165.06,0.45,3959,-8.595,-48.934
1991,COLMÉIA,TO,Norte,0.391,0.186,0.586,0.549,60.16,243.5,0.56,7921,-8.729,-48.765
1991,PINDORAMA DO TOCANTINS,TO,Norte,0.315,0.108,0.588,0.493,60.28,171.74,0.62,4877,-11.139,-47.579
1991,PIRAQUÊ,TO,Norte,0.271,0.071,0.647,0.433,63.84,118.1,0.39,1413,-6.774,-48.297
1991,PIUM,TO,Norte,0.326,0.115,0.571,0.527,59.23,211.95,0.56,7402,-10.443,-49.182
1991,PONTE ALTA DO BOM JESUS,TO,Norte,0.276,0.086,0.566,0.431,58.94,116.56,0.56,5047,-12.091,-46.479
1991,PONTE ALTA DO TOCANTINS,TO,Norte,0.32,0.115,0.612,0.464,61.71,143.72,0.65,5497,-10.744,-47.536
1991,PORTO ALEGRE DO TOCANTINS,TO,Norte,0.383,0.206,0.593,0.461,60.56,141.3,0.52,1696,-11.609,-47.049
1991,PORTO NACIONAL,TO,Norte,0.424,0.203,0.64,0.588,63.39,310.2,0.58,42833,-10.708,-48.417
1991,PRAIA NORTE,TO,Norte,0.252,0.082,0.486,0.402,54.14,97.81,0.58,3556,-5.393,-47.811
1991,PRESIDENTE KENNEDY,TO,Norte,0.355,0.135,0.64,0.52,63.38,203.04,0.55,3455,-8.539,-48.506
1991,PUGMIL,TO,Norte,0.196,0.031,0.541,0.448,57.46,130.03,0.4,1590,-10.424,-48.894
1991,RECURSOLÂNDIA,TO,Norte,0.148,0.019,0.498,0.34,54.88,66.37,0.46,2898,-8.737,-47.247
1991,RIACHINHO,TO,Norte,0.157,0.021,0.515,0.358,55.9,74.39,0.41,2107,-6.438,-48.137
1991,RIO DA CONCEIÇÃO,TO,Norte,0.247,0.077,0.512,0.384,55.74,87.12,0.4,813,-11.4,-46.883
1991,RIO DOS BOIS,TO,Norte,0.255,0.071,0.524,0.444,56.41,126.98,0.62,1430,-9.293,-48.466
1991,RIO SONO,TO,Norte,0.284,0.085,0.583,0.464,59.98,143.3,0.45,6918,-9.344,-47.902
1991,SAMPAIO,TO,Norte,0.205,0.055,0.481,0.328,53.86,61.78,0.37,2897,-5.348,-47.873
1991,SANDOLÂNDIA,TO,Norte,0.294,0.095,0.606,0.441,61.37,124.22,0.45,2939,-12.537,-49.925
1991,SANTA FÉ DO ARAGUAIA,TO,Norte,0.263,0.069,0.564,0.468,58.83,147.04,0.45,3359,-7.157,-48.721
1991,SANTA MARIA DO TOCANTINS,TO,Norte,0.248,0.077,0.524,0.377,56.41,83.61,0.39,1743,-8.797,-47.795
1991,SANTA RITA DO TOCANTINS,TO,Norte,0.281,0.088,0.564,0.447,58.83,128.96,0.41,1941,-10.861,-48.914
1991,SANTA ROSA DO TOCANTINS,TO,Norte,0.285,0.081,0.604,0.471,61.25,150.15,0.49,3568,-11.449,-48.121
1991,SANTA TEREZA DO TOCANTINS,TO,Norte,0.333,0.129,0.613,0.469,61.78,148.26,0.58,1379,-10.282,-47.808
1991,SANTA TEREZINHA DO TOCANTINS,TO,Norte,0.224,0.069,0.517,0.316,56,57.06,0.48,1793,-6.434,-47.673
1991,SÃO BENTO DO TOCANTINS,TO,Norte,0.208,0.047,0.515,0.371,55.9,80.39,0.44,3172,-5.915,-48.06
1991,SÃO FÉLIX DO TOCANTINS,TO,Norte,0.294,0.137,0.512,0.362,55.74,76.01,0.27,699,-10.168,-46.659
1991,SÃO MIGUEL DO TOCANTINS,TO,Norte,0.24,0.064,0.517,0.42,56,109.19,0.5,6783,-5.555,-47.575
1991,SÃO SALVADOR DO TOCANTINS,TO,Norte,0.222,0.035,0.632,0.496,62.91,175.33,0.55,3269,-12.744,-48.236
1991,SÃO SEBASTIÃO DO TOCANTINS,TO,Norte,0.249,0.061,0.557,0.457,58.4,137.7,0.5,2501,-5.257,-48.2
1991,SÃO VALÉRIO,TO,Norte,0.327,0.119,0.604,0.487,61.22,165.77,0.5,3531,-11.975,-48.234
1991,SILVANÓPOLIS,TO,Norte,0.33,0.135,0.55,0.483,58.02,161.56,0.61,4958,-11.147,-48.169
1991,SÍTIO NOVO DO TOCANTINS,TO,Norte,0.302,0.134,0.512,0.4,55.74,96.58,0.47,7949,-5.601,-47.638
1991,SUCUPIRA,TO,Norte,0.319,0.109,0.632,0.472,62.91,150.76,0.5,1458,-11.993,-48.971
1991,TAGUATINGA,TO,Norte,0.316,0.123,0.559,0.461,58.54,140.69,0.6,11111,-12.404,-46.436
1991,TAIPAS DO TOCANTINS,TO,Norte,0.281,0.089,0.627,0.399,62.61,95.83,0.45,1657,-12.188,-46.989
1991,TALISMÃ,TO,Norte,0.296,0.07,0.658,0.563,64.45,265.29,0.63,3284,-12.795,-49.093
1991,PALMAS,TO,Norte,0.439,0.198,0.66,0.646,64.61,446.49,0.64,20676,-10.167,-48.333
1991,TOCANTÍNIA,TO,Norte,0.349,0.143,0.553,0.536,58.16,224.65,0.64,5259,-9.564,-48.377
1991,TOCANTINÓPOLIS,TO,Norte,0.387,0.183,0.625,0.506,62.5,186.94,0.6,17489,-6.329,-47.416
1991,TUPIRAMA,TO,Norte,0.238,0.055,0.571,0.429,59.23,115.7,0.72,815,-8.973,-48.188
